iteration,classifier,accuracy,sensitivity,specificity,macc,config,best_classifier
7,Naive Bayes,0.6927083333333334,0.4782608695652174,0.7602739726027398,0.6192674210839786,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
7,QDA,0.6822916666666666,0.5,0.7397260273972602,0.6198630136986301,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'zero_crossing_rate': {}, 'spectral_contrast': {'fmin': 50, 'n_bands': 6}}",AdaBoost
8,Nearest Neighbors,0.6875,0.4782608695652174,0.7534246575342466,0.615842763549732,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,Linear SVM,0.6927083333333334,0.45652173913043476,0.7671232876712328,0.6118225134008338,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,RBF SVM,0.6875,0.45652173913043476,0.7602739726027398,0.6083978558665872,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,Gaussian Process,0.7135416666666666,0.34782608695652173,0.8287671232876712,0.5882966051220965,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,Decision Tree,0.625,0.34782608695652173,0.7123287671232876,0.5300774270399047,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,Random Forest,0.6979166666666666,0.5,0.7602739726027398,0.6301369863013699,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,Neural Net,0.6927083333333334,0.45652173913043476,0.7671232876712328,0.6118225134008338,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,AdaBoost,0.6822916666666666,0.45652173913043476,0.7534246575342466,0.6049731983323406,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
8,Naive Bayes,0.6927083333333334,0.45652173913043476,0.7671232876712328,0.6118225134008338,"{'mfcc': {'n_mfcc': 19}, 'chroma': {'n_chroma': 12}, 'harmonic_percussive': {}, 'spectral_centroid': {}, 'spectral_bandwidth': {}}",Random Forest
